"track_name","album","release_date","duration_ms","popularity","speechiness","danceability","tempo","word","n"
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"brag",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"someday",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"care",21
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"month",5
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"inhale",2
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"atheist",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"grade",6
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"dough",3
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"street",37
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"hood",28
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"purple",3
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"told",56
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"hard",42
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"hurt",45
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"listen",19
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"floating",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"rose",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"parade",3
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"swear",8
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"flying",2
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"fishes",2
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"vegas",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"trip",7
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"hooters",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"sponsored",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"start",27
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"writing",6
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"monster",2
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"frankenstein",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"ponders",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"underline",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"letter",2
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"capital",3
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"laying",2
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"flat",2
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"tire",5
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"slow",6
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"leaks",1
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"square",2
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"puff",3
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"raps",3
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"blunt",9
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"yeah",157
"H.O.C","Overly Dedicated",2010-09-14,316975,49,0.391,0.613,77.124,"blowed",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"catch",13
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"drunk",8
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"night",28
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"throwing",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"dirt",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"bike",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"english",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"dikes",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"screaming",8
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"life",186
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"honest",8
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"drug",6
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"jacket",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"thug",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"stripes",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"glad",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"hate",48
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"love",252
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"christ",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"mike",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"jordan",6
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"blunts",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"ether",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"chase",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"aretha",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"hear",40
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"speakers",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"mannerisms",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"genius",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"models",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"flow",7
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"scenic",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"black",94
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"european",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"cream",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"soda",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"lean",5
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"team",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"clique",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"banging",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"blunt",9
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"bucket",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"nuts",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"hanging",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"yawk",9
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"dollar",27
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"crossed",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"dark",12
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"kenobi",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"active",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"wife",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"blow",16
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"searching",5
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"easter",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"pink",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"sunday",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"pastor",5
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"herb",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"passed",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"master",7
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"nouns",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"verbs",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"heard",24
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"wordplay",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"shouts",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"dante",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"stakes",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"climb",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"gate",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"live",88
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"kanye",19
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"whoop",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"blase",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"blases",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"kendrick",60
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"lamar",26
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"family",42
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"tree",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"helix",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"read",8
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"left",19
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"acid",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"dashboard",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"hope",36
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"crash",11
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"dash",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"paid",9
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"cash",6
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"soul",29
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"fisherman",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"sinking",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"lake",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"michigan",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"innocence",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"voice",6
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"angel",7
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"minnie",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"riperton",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"exquisite",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"wimbledon",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"sinning",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"bill",7
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"clinton",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"pimping",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"butt",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"naked",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"swimming",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"paying",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"attention",8
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"workaholic",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"crib",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"nasty",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"younging",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"unsanitary",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"birth",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"watch",43
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"beat",25
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"buried",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"hearse",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"yeah",157
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"kill",54
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"hippy",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"analog",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"midi",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"cameras",8
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"snap",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"slap",5
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"bandana",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"greet",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"santa",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"claus",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"mouth",16
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"wide",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"satellite",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"ancient",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"greece",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"head",62
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"aphrodite",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"mighty",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"bunch",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"whities",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"actin",8
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"bizarre",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"ride",28
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"word",11
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"pharcyde",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"plaid",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"pants",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"hole",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"eyes",38
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"closed",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"drinking",7
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"whiskey",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"drive",9
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"hoes",36
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"thirsty",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"eyed",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"inside",55
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"home",37
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"password",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"past",25
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"worth",11
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"measured",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"safe",9
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"style",7
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"paved",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"found",18
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"vision",5
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"call",55
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"preaching",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"tripping",11
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"speed",5
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"sprinting",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"yelling",3
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"coldchain",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"sniffling",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"catching",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"feelings",29
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"laughing",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"bank",16
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"chasing",6
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"shame",8
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"sitting",2
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"critical",4
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"acclaim",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"walking",9
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"drowsy",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"plane",5
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"water",20
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"rain",6
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"daughter",6
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"garnish",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"brain",10
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"future",19
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"reference",1
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"game",40
"Cut You Off","Overly Dedicated",2010-09-14,364103,50,0.481,0.685,82.982,"explain",19
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"school",23
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"body",31
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"smooth",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"tattoos",2
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"type",17
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"girl",37
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"mother",16
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"feel",120
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"comfortable",6
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"pops",5
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"love",252
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"compatible",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"independent",3
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"handle",5
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"business",13
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"religions",2
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"competition",2
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"friends",17
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"dependable",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"trends",2
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"confidant",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"mediator",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"sweet",7
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"flavor",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"conversation",5
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"favor",7
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"hips",4
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"pager",2
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"conservative",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"affirmative",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"relaxing",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"sweats",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"bobby",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"pins",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"beauty",6
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"blind",8
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"true",21
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"queen",4
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"swear",8
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"accounting",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"major",2
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"firm",3
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"abundance",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"paper",6
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"career",5
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"rear",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"view",5
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"mirror",19
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"mercedes",8
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"steer",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"call",55
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"boss",3
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"executive",1
"She Needs Me","Overly Dedicated",2010-09-14,195790,54,0.265,0.606,100.145,"meetings",1
